Name,Campaign,County,Opened,Clicked,Applied,Age,Income,YearBuilt
None None,OHCAC_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,OHCAC_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,OHCAC_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,OHCAC_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,OHCAC_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,OHCAC_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,OHCAC_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,OHCAC_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,OHCAC_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,OHCAC_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,OHCAC_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,OHCAC_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,OHCAC_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,OHCAC_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,OHCAC_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,OHCAC_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,OHCAC_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,OHCAC_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,1,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,1,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,1,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,1,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_Graphic_20250726,AthensCounty,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,1,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,1,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715 (copy),,1,0,0,,,
None None,MVCAP_Crisis_20250715,AthensCounty,1,0,0,,,
None None,MVCAP_Crisis_20250715,AllenCounty,1,0,0,,,
None None,MVCAP_Crisis_20250715,AllenCounty,1,0,0,,,
None None,MVCAP_Crisis_20250715,AthensCounty,1,0,0,,,
None None,MVCAP_Crisis_20250715,AllenCounty,1,0,0,,,
None None,MVCAP_Crisis_20250715,AllenCounty,1,0,0,,,
None None,MVCAP_Crisis_20250715,AllenCounty,1,0,0,,,
None None,MVCAP_Crisis_20250715,AthensCounty,1,0,0,,,
None None,MVCAP_Crisis_20250715,RichlandCounty,1,0,0,,,
None None,MVCAP_Crisis_20250715,RichlandCounty,1,0,0,,,
None None,MVCAP_Crisis_20250715,AthensCounty,1,0,0,,,
None None,MVCAP_Crisis_20250715,RichlandCounty,1,0,0,,,
None None,MVCAP_Crisis_20250715,AthensCounty,1,0,0,,,
None None,MVCAP_Crisis_20250715,RichlandCounty,1,0,0,,,
None None,MVCAP_Crisis_20250715,AthensCounty,1,0,0,,,
None None,MVCAP_Crisis_20250715,RichlandCounty,1,0,0,,,
None None,MVCAP_Crisis_20250715,AthensCounty,1,0,0,,,
None None,MVCAP_Crisis_20250715,RichlandCounty,1,0,0,,,
None None,MVCAP_Crisis_20250715,AthensCounty,1,0,0,,,
None None,MVCAP_Crisis_20250715,RichlandCounty,1,0,0,,,
None None,MVCAP_Crisis_20250715,AthensCounty,1,0,0,,,
None None,MVCAP_Crisis_20250715,RichlandCounty,1,0,0,,,
None None,MVCAP_Crisis_20250715,RichlandCounty,1,0,0,,,
None None,MVCAP_Crisis_20250715,RichlandCounty,1,0,0,,,
None None,MVCAP_Crisis_20250715,AthensCounty,1,0,0,,,
None None,MVCAP_Crisis_20250715,AthensCounty,1,0,0,,,
None None,MVCAP_Crisis_20250715,AthensCounty,1,0,0,,,
None None,MVCAP_Crisis_20250715,RichlandCounty,1,0,0,,,
None None,MVCAP_Crisis_20250715,AthensCounty,1,0,0,,,
None None,MVCAP_Crisis_20250715,AthensCounty,1,0,0,,,
None None,MVCAP_Crisis_20250715,AthensCounty,1,0,0,,,
None None,MVCAP_Crisis_20250715,AthensCounty,1,0,0,,,
None None,MVCAP_Crisis_20250715,RichlandCounty,1,0,0,,,
None None,MVCAP_Crisis_20250715,RichlandCounty,1,0,0,,,
None None,MVCAP_Crisis_20250715,AthensCounty,1,0,0,,,
None None,MVCAP_Crisis_20250715,RichlandCounty,1,0,0,,,
None None,MVCAP_Crisis_20250715,AthensCounty,1,0,0,,,
None None,MVCAP_Crisis_20250715,RichlandCounty,1,0,0,,,
None None,MVCAP_Crisis_20250715,AthensCounty,1,0,0,,,
None None,MVCAP_Crisis_20250715,AthensCounty,1,0,0,,,
None None,MVCAP_Crisis_20250715,AthensCounty,1,0,0,,,
None None,MVCAP_Crisis_20250715,AthensCounty,1,0,0,,,
None None,OHCA_Crisis_20250715,RichlandCounty,1,0,0,,17500.0,75
None None,OHCA_Crisis_20250715,AthensCounty,1,0,0,,,
None None,OHCA_Crisis_20250715,RichlandCounty,1,0,0,,25000.0,63
None None,OHCA_Crisis_20250715,RichlandCounty,1,0,0,,35000.0,65
None None,OHCA_Crisis_20250715,RichlandCounty,1,0,0,,45000.0,
None None,OHCA_Crisis_20250715,RichlandCounty,1,0,0,,17500.0,
None None,OHCA_Crisis_20250715,AthensCounty,1,0,0,,,
None None,OHCA_Crisis_20250715,RichlandCounty,1,0,0,,45000.0,105
None None,OHCA_Crisis_20250715,RichlandCounty,1,0,0,,45000.0,
None None,OHCA_Crisis_20250715,RichlandCounty,1,0,0,,55000.0,
None None,OHCA_Crisis_20250715,AthensCounty,1,0,0,,,
None None,OHCA_Crisis_20250715,RichlandCounty,1,0,0,,67500.0,
None None,OHCA_Crisis_20250715,RichlandCounty,1,0,0,,25000.0,
None None,OHCA_Crisis_20250715,AthensCounty,1,0,0,,,
None None,OHCA_Crisis_20250715,AthensCounty,1,0,0,,,
None None,OHCA_Crisis_20250715,RichlandCounty,1,0,0,,25000.0,
None None,OHCA_Crisis_20250715,RichlandCounty,1,0,0,,25000.0,
None None,OHCA_Crisis_20250715,RichlandCounty,1,0,0,,25000.0,
None None,OHCA_Crisis_20250715,AthensCounty,1,0,0,,,
None None,OHCA_Crisis_20250715,RichlandCounty,1,0,0,,7500.0,
None None,OHCA_Crisis_20250715,AthensCounty,1,0,0,,,
None None,OHCA_Crisis_20250715,RichlandCounty,1,0,0,,45000.0,
None None,OHCA_Crisis_20250715,RichlandCounty,1,0,0,,7500.0,79
None None,OHCA_Crisis_20250715,AthensCounty,1,0,0,,,
None None,OHCA_Crisis_20250715,AthensCounty,1,0,0,,,
None None,OHCA_Crisis_20250715,AthensCounty,1,1,0,,,
None None,OHCA_Crisis_20250715,RichlandCounty,1,0,0,,67500.0,
None None,OHCA_Crisis_20250715,AthensCounty,1,0,0,,,
None None,OHCA_Crisis_20250715,RichlandCounty,1,0,0,,45000.0,69
None None,OHCA_Crisis_20250715,AthensCounty,1,0,0,,,
None None,OHCA_Crisis_20250715,AthensCounty,1,0,0,,,
None None,OHCA_Crisis_20250715,AthensCounty,1,0,0,,,
None None,OHCA_Crisis_20250715,AthensCounty,1,0,0,,,
None None,OHCA_Crisis_20250715,AthensCounty,1,0,0,,,
None None,OHCA_Crisis_20250715,RichlandCounty,1,0,0,,17500.0,
None None,OHCA_Crisis_20250715,AthensCounty,1,0,0,,,
None None,OHCA_Crisis_20250715,MorrowCounty,1,0,0,,25000.0,
None None,OHCA_Crisis_20250715,AthensCounty,1,0,0,,,
None None,OHCA_Crisis_20250715,MorrowCounty,1,0,0,,25000.0,36
None None,OHCA_Crisis_20250715,MorrowCounty,1,0,0,,25000.0,
None None,OHCA_Crisis_20250715,RichlandCounty,1,0,0,,45000.0,
None None,OHCA_Crisis_20250715,AthensCounty,1,0,0,,,
None None,OHCA_Crisis_20250715,RichlandCounty,1,1,0,,45000.0,
None None,OHCA_Crisis_20250715,AthensCounty,1,0,0,,,
None None,OHCA_Crisis_20250715,MorrowCounty,1,0,0,,25000.0,
None None,OHCA_Crisis_20250715,AthensCounty,1,0,0,,,
None None,OHCA_Crisis_20250715,AthensCounty,1,0,0,,,
None None,OHCA_Crisis_20250715,AthensCounty,1,0,0,,,
None None,OHCA_Crisis_20250715,AthensCounty,1,0,0,,,
None None,OHCA_Crisis_20250715,AthensCounty,1,0,0,,,
None None,OHCA_Crisis_20250715,AthensCounty,1,0,0,,,
None None,OHCA_Crisis_20250715,AthensCounty,1,0,0,,,
None None,OHCA_Crisis_20250715,AthensCounty,1,0,0,,,
None None,OHCA_Crisis_20250715,AthensCounty,1,0,0,,,
None None,OHCA_Crisis_20250715,AthensCounty,1,0,0,,,
None None,OHCA_Crisis_20250715,AthensCounty,1,0,0,,,
None None,OHCA_Crisis_20250715,AthensCounty,1,0,0,,,
None None,OHCA_Crisis_20250715,AthensCounty,1,0,0,,,
None None,OHCA_Crisis_20250715,AthensCounty,1,0,0,,,
None None,OHCA_Crisis_20250715,AthensCounty,1,0,0,,,
None None,OHCA_Crisis_20250715,AthensCounty,1,0,0,,,
None None,OHCA_Crisis_20250715,AthensCounty,1,0,0,,,
None None,OHCA_Crisis_20250715,AthensCounty,1,0,0,,,
None None,OHCA_Crisis_20250715,AthensCounty,1,0,0,,,
None None,OHCA_Crisis_20250715,AthensCounty,1,0,0,,,
None None,OHCA_Crisis_20250715,AthensCounty,1,0,0,,,
None None,OHCA_Crisis_20250715,AthensCounty,1,0,0,,,
None None,OHCA_Crisis_20250715,AthensCounty,1,0,0,,,
None None,OHCA_Crisis_20250715,AthensCounty,1,0,0,,,
None None,OHCA_Crisis_20250715,MarionCounty,1,0,0,,55000.0,
None None,OHCA_Crisis_20250715,AthensCounty,1,0,0,,,
None None,OHCA_Crisis_20250715,AthensCounty,1,0,0,,,
None None,OHCA_Crisis_20250715,AthensCounty,1,0,0,,,
None None,OHCA_Crisis_20250715,AthensCounty,1,0,0,,,
None None,OHCA_Crisis_20250715,AthensCounty,1,0,0,,,
None None,OHCA_Crisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,1,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,1,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,1,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,FranklinCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,1,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,1,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,1,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,1,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,1,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,IMPACT_SummerCrisis_20250715,FranklinCounty,1,0,0,,17500.0,67
None None,IMPACT_SummerCrisis_20250715,AthensCounty,1,0,0,,,
None None,OHCAC_Summer Crisis_20250708,AthensCounty,1,0,0,,,
None None,OHCAC_Summer Crisis_20250708,RichlandCounty,1,0,0,,25000.0,63
None None,OHCAC_Summer Crisis_20250708,RichlandCounty,1,0,0,,35000.0,65
None None,OHCAC_Summer Crisis_20250708,RichlandCounty,1,0,0,,55000.0,
None None,OHCAC_Summer Crisis_20250708,RichlandCounty,1,0,0,,35000.0,
None None,OHCAC_Summer Crisis_20250708,AthensCounty,1,0,0,,,
None None,OHCAC_Summer Crisis_20250708,RichlandCounty,1,0,0,,45000.0,105
None None,OHCAC_Summer Crisis_20250708,RichlandCounty,1,0,0,,25000.0,
None None,OHCAC_Summer Crisis_20250708,RichlandCounty,1,0,0,,45000.0,
None None,OHCAC_Summer Crisis_20250708,AthensCounty,1,0,0,,,
None None,OHCAC_Summer Crisis_20250708,RichlandCounty,1,0,0,,25000.0,
None None,OHCAC_Summer Crisis_20250708,RichlandCounty,1,0,0,,25000.0,
None None,OHCAC_Summer Crisis_20250708,RichlandCounty,1,0,0,,7500.0,79
None None,OHCAC_Summer Crisis_20250708,RichlandCounty,1,0,0,,25000.0,
None None,OHCAC_Summer Crisis_20250708,AthensCounty,1,0,0,,,
None None,OHCAC_Summer Crisis_20250708,AthensCounty,1,0,0,,,
None None,OHCAC_Summer Crisis_20250708,AthensCounty,1,0,0,,,
None None,OHCAC_Summer Crisis_20250708,AthensCounty,1,0,0,,,
None None,OHCAC_Summer Crisis_20250708,RichlandCounty,1,0,0,,17500.0,
None None,OHCAC_Summer Crisis_20250708,AthensCounty,1,0,0,,,
None None,OHCAC_Summer Crisis_20250708,AthensCounty,1,0,0,,,
None None,OHCAC_Summer Crisis_20250708,AthensCounty,1,0,0,,,
None None,OHCAC_Summer Crisis_20250708,AthensCounty,1,0,0,,,
None None,OHCAC_Summer Crisis_20250708,AthensCounty,1,0,0,,,
None None,OHCAC_Summer Crisis_20250708,AthensCounty,1,0,0,,,
None None,OHCAC_Summer Crisis_20250708,AthensCounty,1,0,0,,,
None None,OHCAC_Summer Crisis_20250708,AthensCounty,1,0,0,,,
None None,OHCAC_Summer Crisis_20250708,AthensCounty,1,0,0,,,
None None,OHCAC_Summer Crisis_20250708,AthensCounty,1,0,0,,,
None None,OHCAC_Summer Crisis_20250708,AthensCounty,1,0,0,,,
None None,OHCAC_Summer Crisis_20250708,AthensCounty,1,0,0,,,
None None,OHCAC_Summer Crisis_20250708,AthensCounty,1,0,0,,,
None None,OHCAC_Summer Crisis_20250708,AthensCounty,1,0,0,,,
None None,OHCAC_Summer Crisis_20250708,AthensCounty,1,0,0,,,
None None,OHCAC_Summer Crisis_20250708,AthensCounty,1,0,0,,,
None None,OHCAC_Summer Crisis_20250708,AthensCounty,1,0,0,,,
None None,OHCAC_Summer Crisis_20250708,AthensCounty,1,0,0,,,
None None,OHCAC_Summer Crisis_20250708,AthensCounty,1,0,0,,,
